AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
1471601,14716,SCK,Stockton Metropolitan,"Stockton, CA",9101,91,United States,US,California,CA,6.0,3471601,34716,"Stockton, CA",9101,91,37.0,N,53.0,40.0,37.89444444,121.0,W,14.0,21.0,-121.23916667,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1473001,14730,SDF,Standiford Field,"Louisville, KY",5201,52,United States,US,Kentucky,KY,21.0,3304401,33044,"Louisville, KY",5201,52,38.0,N,10.0,47.0,38.17972222,85.0,W,44.0,19.0,-85.73861111,-500.0,1/1/1950 12:00:00 AM,6/30/1995 12:00:00 AM,0,0
1474701,14747,SEA,Seattle International,"Seattle, WA",9301,93,United States,US,Washington,WA,53.0,3055901,30559,"Seattle, WA",9301,93,47.0,N,26.0,50.0,47.44722222,122.0,W,18.0,20.0,-122.30555556,-800.0,1/1/1950 12:00:00 AM,11/30/1983 12:00:00 AM,0,0
1476101,14761,SFB,Sanford NAS,"Sanford, FL",3301,33,United States,US,Florida,FL,12.0,3476101,34761,"Sanford, FL",3301,33,28.0,N,46.0,30.0,28.775,81.0,W,14.0,25.0,-81.24027778,-500.0,1/1/1950 12:00:00 AM,12/31/1968 12:00:00 AM,0,0
1477101,14771,SFO,San Francisco International,"San Francisco, CA",9101,91,United States,US,California,CA,6.0,3245701,32457,"San Francisco, CA (Metropolitan Area)",9101,91,37.0,N,37.0,8.0,37.61888889,122.0,W,22.0,30.0,-122.375,-800.0,1/1/1950 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
1478301,14783,SGF,Springfield-Branson National,"Springfield, MO",6401,64,United States,US,Missouri,MO,29.0,3478301,34783,"Springfield, MO",6401,64,37.0,N,14.0,24.0,37.24,93.0,W,23.0,6.0,-93.385,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1479401,14794,SGU,St George Municipal,"St. George, UT",8701,87,United States,US,Utah,UT,49.0,3479401,34794,"St. George, UT",8701,87,37.0,N,5.0,35.0,37.09305556,113.0,W,35.0,32.0,-113.59222222,-700.0,1/1/1950 12:00:00 AM,12/31/2010 12:00:00 AM,0,0
1480201,14802,SHD,Shenandoah Valley Regional,"Staunton, VA",3801,38,United States,US,Virginia,VA,51.0,3480201,34802,"Staunton, VA",3801,38,38.0,N,15.0,50.0,38.26388889,78.0,W,53.0,48.0,-78.89666667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1481201,14812,SHR,Sheridan County,"Sheridan, WY",8801,88,United States,US,Wyoming,WY,56.0,3481201,34812,"Sheridan, WY",8801,88,44.0,N,46.0,27.0,44.77416667,106.0,W,58.0,38.0,-106.97722222,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1481401,14814,SHV,Shreveport Regional,"Shreveport, LA",7201,72,United States,US,Louisiana,LA,22.0,3047601,30476,"Shreveport, LA",7201,72,32.0,N,26.0,49.0,32.44694444,93.0,W,49.0,32.0,-93.82555556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1482801,14828,SIT,Sitka Rocky Gutierrez,"Sitka, AK",101,1,United States,US,Alaska,AK,2.0,3482801,34828,"Sitka, AK",101,1,57.0,N,2.0,55.0,57.04861111,135.0,W,21.0,42.0,-135.36166667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1483101,14831,SJC,San Jose International,"San Jose, CA",9101,91,United States,US,California,CA,6.0,3245701,32457,"San Francisco, CA (Metropolitan Area)",9101,91,37.0,N,21.0,46.0,37.36277778,121.0,W,56.0,26.0,-121.94055556,-800.0,1/1/1950 12:00:00 AM,10/31/2001 12:00:00 AM,0,0
1484201,14842,SJT,San Angelo Regional/Mathis Field,"San Angelo, TX",7401,74,United States,US,Texas,TX,48.0,3484201,34842,"San Angelo, TX",7401,74,31.0,N,21.0,35.0,31.35972222,100.0,W,29.0,40.0,-100.49444444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1484301,14843,SJU,Puerto Rico International,"San Juan, Puerto Rico",26801,268,Puerto Rico,PR,,,,3481901,34819,"San Juan, Puerto Rico",26801,268,18.0,N,26.0,24.0,18.44,66.0,W,0.0,8.0,-66.00222222,-400.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1486901,14869,SLC,Salt Lake City International,"Salt Lake City, UT",8701,87,United States,US,Utah,UT,49.0,3461401,34614,"Salt Lake City, UT",8701,87,40.0,N,47.0,3.0,40.78416667,111.0,W,58.0,1.0,-111.96694444,-700.0,1/1/1950 12:00:00 AM,8/31/1994 12:00:00 AM,0,0
1487701,14877,SLN,Salina Municipal,"Salina, KS",6201,62,United States,US,Kansas,KS,20.0,3487701,34877,"Salina, KS",6201,62,38.0,N,47.0,27.0,38.79083333,97.0,W,39.0,9.0,-97.6525,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1489301,14893,SMF,Sacramento International,"Sacramento, CA",9101,91,United States,US,California,CA,6.0,3319201,33192,"Sacramento, CA",9101,91,38.0,N,41.0,44.0,38.69555556,121.0,W,35.0,23.0,-121.58972222,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1490501,14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",9101,91,United States,US,California,CA,6.0,3490501,34905,"Santa Maria, CA",9101,91,34.0,N,54.0,18.0,34.905,120.0,W,27.0,28.0,-120.45777778,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1490801,14908,SNA,Orange County,"Santa Ana, CA",9101,91,United States,US,California,CA,6.0,3257501,32575,"Los Angeles, CA (Metropolitan Area)",9101,91,33.0,N,40.0,32.0,33.67555556,117.0,W,52.0,1.0,-117.86694444,-800.0,1/1/1950 12:00:00 AM,5/31/1979 12:00:00 AM,0,0
1495201,14952,SPI,Capital,"Springfield, IL",4101,41,United States,US,Illinois,IL,17.0,3495201,34952,"Springfield, IL",4101,41,39.0,N,50.0,39.0,39.84416667,89.0,W,40.0,44.0,-89.67888889,-600.0,1/1/1950 12:00:00 AM,5/31/2004 12:00:00 AM,0,0
1495501,14955,SPN,Saipan International,"Saipan, Northern Mariana Islands",84101,841,Northern Mariana Islands,MP,,,,3495501,34955,"Saipan, Northern Mariana Islands",84101,841,15.0,N,7.0,13.0,15.12027778,145.0,E,43.0,49.0,145.73027778,1000.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1496001,14960,SPS,Sheppard AFB/Wichita Falls Municipal,"Wichita Falls, TX",7401,74,United States,US,Texas,TX,48.0,3496001,34960,"Wichita Falls, TX",7401,74,33.0,N,59.0,18.0,33.98833333,98.0,W,29.0,31.0,-98.49194444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1498601,14986,SRQ,Sarasota/Bradenton Airport,"Sarasota/Bradenton, FL",3301,33,United States,US,Florida,FL,12.0,3498601,34986,"Sarasota/Bradenton, FL",3301,33,27.0,N,23.0,38.0,27.39388889,82.0,W,33.0,15.0,-82.55416667,-500.0,1/1/1950 12:00:00 AM,10/31/1992 12:00:00 AM,0,0
1500801,15008,STC,St. Cloud Regional,"St. Cloud, MN",6301,63,United States,US,Minnesota,MN,27.0,3255601,32556,"St. Cloud, MN",6301,63,45.0,N,32.0,43.0,45.54527778,94.0,W,3.0,30.0,-94.05833333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1501601,15016,STL,Lambert-St. Louis International,"St. Louis, MO",6401,64,United States,US,Missouri,MO,29.0,3112301,31123,"St. Louis, MO",6401,64,38.0,N,44.0,50.0,38.74722222,90.0,W,21.0,52.0,-90.36444444,-600.0,1/1/1950 12:00:00 AM,11/30/2002 12:00:00 AM,0,0
1502301,15023,STS,Charles M. Schulz - Sonoma County,"Santa Rosa, CA",9101,91,United States,US,California,CA,6.0,3443301,34433,"Santa Rosa, CA",9101,91,38.0,N,30.0,33.0,38.50916667,122.0,W,48.0,42.0,-122.81166667,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1502401,15024,STT,Harry S Truman,"Charlotte Amalie, Virgin Islands",28301,283,Virgin Islands,VI,,,,3494501,34945,"Charlotte Amalie, Virgin Islands",28301,283,18.0,N,20.0,14.0,18.33722222,64.0,W,58.0,24.0,-64.97333333,-400.0,1/1/1950 12:00:00 AM,12/31/1983 12:00:00 AM,0,0
1502701,15027,STX,Alexander Hamilton,"Christiansted, Virgin Islands",28301,283,Virgin Islands,VI,,,,3499201,34992,"Christiansted, Virgin Islands",28301,283,17.0,N,42.0,14.0,17.70388889,64.0,W,47.0,56.0,-64.79888889,-400.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1504101,15041,SUN,Friedman Memorial,"Sun Valley/Hailey/Ketchum, ID",8301,83,United States,US,Idaho,ID,16.0,3504101,35041,"Sun Valley/Hailey/Ketchum, ID",8301,83,43.0,N,30.0,15.0,43.50416667,114.0,W,18.0,30.0,-114.30833333,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1504801,15048,SUX,Sioux City Gateway,"Sioux City, IA",6101,61,United States,US,Iowa,IA,19.0,3504801,35048,"Sioux City, IA",6101,61,42.0,N,24.0,7.0,42.40194444,96.0,W,23.0,3.0,-96.38416667,-600.0,1/1/1950 12:00:00 AM,4/30/2002 12:00:00 AM,0,0
1507001,15070,SWF,Stewart International,"Newburgh/Poughkeepsie, NY",2201,22,United States,US,New York,NY,36.0,3170301,31703,"New York City, NY (Metropolitan Area)",2201,22,41.0,N,30.0,21.0,41.50583333,74.0,W,5.0,50.0,-74.09722222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1507401,15074,SWO,Searcy Field,"Stillwater, OK",7301,73,United States,US,Oklahoma,OK,40.0,3507401,35074,"Stillwater, OK",7301,73,36.0,N,9.0,32.0,36.15888889,97.0,W,5.0,8.0,-97.08555556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1509601,15096,SYR,Syracuse Hancock International,"Syracuse, NY",2201,22,United States,US,New York,NY,36.0,3509601,35096,"Syracuse, NY",2201,22,43.0,N,6.0,38.0,43.11055556,76.0,W,6.0,9.0,-76.1025,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1513801,15138,TBN,Forney AAF,"Fort Leonard Wood, MO",6401,64,United States,US,Missouri,MO,29.0,3513801,35138,"Fort Leonard Wood, MO",6401,64,37.0,N,44.0,29.0,37.74138889,92.0,W,8.0,26.0,-92.14055556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1524901,15249,TLH,Tallahassee Regional,"Tallahassee, FL",3301,33,United States,US,Florida,FL,12.0,3524901,35249,"Tallahassee, FL",3301,33,30.0,N,23.0,59.0,30.39972222,84.0,W,21.0,7.0,-84.35194444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1529501,15295,TOL,Toledo Express,"Toledo, OH",4401,44,United States,US,Ohio,OH,39.0,3516501,35165,"Toledo, OH",4401,44,41.0,N,35.0,27.0,41.59083333,83.0,W,48.0,3.0,-83.80083333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1530401,15304,TPA,Tampa International,"Tampa, FL",3301,33,United States,US,Florida,FL,12.0,3319501,33195,"Tampa, FL (Metropolitan Area)",3301,33,27.0,N,58.0,23.0,27.97305556,82.0,W,32.0,7.0,-82.53527778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1532301,15323,TRI,Tri-Cities Regional TN/VA,"Bristol/Johnson City/Kingsport, TN",5401,54,United States,US,Tennessee,TN,47.0,3532301,35323,"Bristol/Johnson City/Kingsport, TN",5401,54,36.0,N,28.0,34.0,36.47611111,82.0,W,24.0,23.0,-82.40638889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1535601,15356,TTN,Mercer County,"Trenton, NJ",2101,21,United States,US,New Jersey,NJ,34.0,3535601,35356,"Trenton, NJ",2101,21,40.0,N,16.0,41.0,40.27805556,74.0,W,48.0,45.0,-74.8125,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1537001,15370,TUL,Tulsa International,"Tulsa, OK",7301,73,United States,US,Oklahoma,OK,40.0,3465301,34653,"Tulsa, OK",7301,73,36.0,N,11.0,52.0,36.19777778,95.0,W,53.0,23.0,-95.88972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1537601,15376,TUS,Tucson International,"Tucson, AZ",8101,81,United States,US,Arizona,AZ,4.0,3043601,30436,"Tucson, AZ",8101,81,32.0,N,6.0,58.0,32.11611111,110.0,W,56.0,26.0,-110.94055556,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1538001,15380,TVC,Cherry Capital,"Traverse City, MI",4301,43,United States,US,Michigan,MI,26.0,3538001,35380,"Traverse City, MI",4301,43,44.0,N,44.0,24.0,44.74,85.0,W,35.0,9.0,-85.58583333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1538901,15389,TWF,Joslin Field - Magic Valley Regional,"Twin Falls, ID",8301,83,United States,US,Idaho,ID,16.0,3538901,35389,"Twin Falls, ID",8301,83,42.0,N,28.0,55.0,42.48194444,114.0,W,29.0,12.0,-114.48666667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1540101,15401,TXK,Texarkana Muni/Webb Field,"Texarkana, AR",7101,71,United States,US,Arkansas,AR,5.0,3540101,35401,"Texarkana, AR",7101,71,33.0,N,27.0,23.0,33.45638889,93.0,W,59.0,21.0,-93.98916667,-600.0,1/1/1950 12:00:00 AM,6/30/1986 12:00:00 AM,0,0
1541101,15411,TYR,Tyler Pounds Regional,"Tyler, TX",7401,74,United States,US,Texas,TX,48.0,3541101,35411,"Tyler, TX",7401,74,32.0,N,21.0,17.0,32.35472222,95.0,W,23.0,56.0,-95.39888889,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1541201,15412,TYS,McGhee Tyson,"Knoxville, TN",5401,54,United States,US,Tennessee,TN,47.0,3541201,35412,"Knoxville, TN",5401,54,35.0,N,48.0,44.0,35.81222222,83.0,W,59.0,33.0,-83.9925,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1545401,15454,UIN,Quincy Regional-Baldwin Field,"Quincy, IL",4101,41,United States,US,Illinois,IL,17.0,3545401,35454,"Quincy, IL",4101,41,39.0,N,56.0,39.0,39.94416667,91.0,W,11.0,50.0,-91.19722222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1556901,15569,VCT,Victoria County Foster,"Victoria, TX",7401,74,United States,US,Texas,TX,48.0,3556901,35569,"Victoria, TX",7401,74,28.0,N,51.0,4.0,28.85111111,96.0,W,54.0,52.0,-96.91444444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1558201,15582,VEL,Vernal Regional,"Vernal, UT",8701,87,United States,US,Utah,UT,49.0,3558201,35582,"Vernal, UT",8701,87,40.0,N,26.0,20.0,40.43888889,109.0,W,30.0,37.0,-109.51027778,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1560701,15607,VLD,Valdosta Regional,"Valdosta, GA",3401,34,United States,US,Georgia,GA,13.0,3555001,35550,"Valdosta, GA",3401,34,30.0,N,46.0,56.0,30.78222222,83.0,W,16.0,37.0,-83.27694444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1562401,15624,VPS,Northwest Florida Regional,"Valparaiso, FL",3301,33,United States,US,Florida,FL,12.0,3150401,31504,"Valparaiso, FL",3301,33,30.0,N,29.0,0.0,30.48333333,86.0,W,31.0,31.0,-86.52527778,-600.0,1/1/1950 12:00:00 AM,8/31/2015 12:00:00 AM,0,0
1584101,15841,WRG,Wrangell Airport,"Wrangell, AK",101,1,United States,US,Alaska,AK,2.0,3584101,35841,"Wrangell, AK",101,1,56.0,N,29.0,4.0,56.48444444,132.0,W,22.0,0.0,-132.36666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1591901,15919,XNA,Northwest Arkansas Regional,"Fayetteville, AR",7101,71,United States,US,Arkansas,AR,5.0,3183401,31834,"Fayetteville, AR",7101,71,36.0,N,16.0,55.0,36.28194444,94.0,W,18.0,25.0,-94.30694444,-600.0,11/1/1998 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
1599101,15991,YAK,Yakutat Airport,"Yakutat, AK",101,1,United States,US,Alaska,AK,2.0,3599101,35991,"Yakutat, AK",101,1,59.0,N,30.0,33.0,59.50916667,139.0,W,39.0,35.0,-139.65972222,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1610101,16101,YKM,Yakima Air Terminal/McAllister Field,"Yakima, WA",9301,93,United States,US,Washington,WA,53.0,3610101,36101,"Yakima, WA",9301,93,46.0,N,34.0,1.0,46.56694444,120.0,W,32.0,16.0,-120.53777778,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1613301,16133,YNG,Youngstown-Warren Regional,"Youngstown/Warren, OH",4401,44,United States,US,Ohio,OH,39.0,3613301,36133,"Youngstown/Warren, OH",4401,44,41.0,N,15.0,22.0,41.25611111,80.0,W,40.0,11.0,-80.66972222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1621801,16218,YUM,Yuma MCAS/Yuma International,"Yuma, AZ",8101,81,United States,US,Arizona,AZ,4.0,3378501,33785,"Yuma, AZ",8101,81,32.0,N,39.0,24.0,32.65666667,114.0,W,36.0,21.0,-114.60583333,-700.0,1/1/1950 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
1686901,16869,XWA,Williston Basin International,"Williston, ND",6601,66,United States,US,North Dakota,ND,38.0,3238901,32389,"Williston, ND",6601,66,48.0,N,15.0,39.0,48.26083333,103.0,W,45.0,4.0,-103.75111111,-600.0,10/1/2019 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
